model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
spot_delta_band,baseline,,,,,,3,-0.023645769183834393,0.0012147378533917642,-0.0782489012926817,-0.10428288082281749,0.8128654970760234,0.656938632329305,0.023184151699145634,0.0,0.0,0.0,0.0,,,,,0.03333333333333333,True,True,True,0.0002846457064151764,3.13532849152906e-05,0.0,0.00015899414817492283,0.00298512727022171,0.0005390048027038574,0.0,0.0004990423719088144,-0.18274853801169588,0.0029239766081871066,0.0,0.1871345029239766
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.023672015095750492,0.0013545035406056609,-0.0768602006137371,-0.10434145232041676,0.9247076023391813,0.7536836564540863,0.017024746009459097,0.0010599415204678364,0.0010599415204678364,0.0,0.013888888888888888,156.66666666666666,0.0893203877758545,0.0,0.0,,True,True,True,0.0002583997944990771,5.107372999191284e-06,-2.6245911916099318e-05,0.0001327482362588235,0.0029265557726224356,0.0004804333051045828,-5.85714975992746e-05,0.0004404708743095398,-0.29459064327485374,-0.10891812865497075,-0.11184210526315785,0.07529239766081874
spot_delta,baseline,,,,,,3,-0.023677122468749683,0.0012235788846538338,-0.07883802677194278,-0.10482188562552135,0.8157894736842105,0.6902719736099243,0.03570115938782692,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0002532924214998858,0.0,-3.13532849152906e-05,0.00012764086325963223,0.002446122467517853,0.0,-0.0005390048027038574,-3.9962430795043025e-05,-0.185672514619883,0.0,-0.0029239766081871066,0.1842105263157895
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.023746221015850704,0.0009902554430374403,-0.07616416985789935,-0.10372885813315709,0.847953216374269,0.9121223290761312,0.031525220101078354,0.005336257309941521,0.000621345029239766,0.004714912280701754,0.07236842105263158,131.33333333333334,0.08991947070550498,0.00040381791483113066,0.005873715124816447,,True,True,True,0.00018419387439886498,-6.909854710102081e-05,-0.00010045183201631142,5.854231615861141e-05,0.0035391499598821097,0.001093027492364257,0.0005540226896603995,0.0010530650615692139,-0.2178362573099415,-0.032163742690058506,-0.03508771929824561,0.15204678362573099
vanilla,vanilla,,,,,cvar,3,-0.023804763332009315,0.001081510790725886,-0.07680811546742916,-0.1047819231947263,1.0,0.4939577281475067,0.01219022631024321,0.0,0.0,0.0,0.0,124.33333333333333,0.08961870579437042,0.0,0.0,,True,True,True,0.00012565155824025356,-0.00012764086325963223,-0.00015899414817492283,0.0,0.002486084898312896,3.9962430795043025e-05,-0.0004990423719088144,0.0,-0.3698830409356725,-0.1842105263157895,-0.1871345029239766,0.0
unhedged,baseline,,,,,,3,-0.02393041489024957,0.0011589337350663273,-0.07856214046478271,-0.1072680080930392,0.6301169590643275,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0002532924214998858,-0.0002846457064151764,-0.00012565155824025356,0.0,-0.002446122467517853,-0.00298512727022171,-0.002486084898312896,0.0,0.185672514619883,0.18274853801169588,0.3698830409356725
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.024446945016582806,0.002219178483844086,-0.07528944686055183,-0.10208008935054143,0.8976608187134504,1.0,0.04116424545645714,0.13614766081871346,0.10696271929824562,0.029184941520467838,0.6673976608187134,58.0,0.09052620059401673,0.011123348017621146,0.23348017621145375,,True,True,True,-0.0005165301263332367,-0.0007698225478331225,-0.0008011758327484131,-0.0006421816845734903,0.005187918742497771,0.0027417962749799185,0.002202791472276061,0.0027018338441848755,-0.26754385964912286,-0.08187134502923987,-0.08479532163742698,0.10233918128654962
